order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,bundle_size
1437,ready,2025-07-03 13:53:00,2025-07-03 13:59:00,,,,,1
1438,ready,2025-07-03 13:53:00,2025-07-03 14:02:00,,,,,1
1439,ready,2025-07-03 13:53:00,2025-07-03 14:02:00,,,,,1
1440,ready,2025-07-03 13:53:00,2025-07-03 14:07:00,,,,,1
1441,ready,2025-07-03 13:53:00,2025-07-03 13:59:00,,,,,1
1442,ready,2025-07-03 13:54:00,2025-07-03 14:01:00,,,,,1
1443,ready,2025-07-03 13:54:00,2025-07-03 14:00:00,,,,,1
1444,ready,2025-07-03 13:54:00,2025-07-03 14:01:00,,,,,1
1445,ready,2025-07-03 13:54:00,2025-07-03 14:02:00,,,,,1
1446,ready,2025-07-03 13:54:00,2025-07-03 13:58:00,,,,,1
1447,ready,2025-07-03 13:54:00,2025-07-03 13:59:00,,,,,1
1448,ready,2025-07-03 13:54:00,2025-07-03 14:06:00,,,,,1
1449,ready,2025-07-03 13:55:00,2025-07-03 14:06:00,,,,,1
1450,ready,2025-07-03 13:55:00,2025-07-03 13:59:00,,,,,1
1451,ready,2025-07-03 13:55:00,2025-07-03 13:59:00,,,,,1
1452,ready,2025-07-03 13:55:00,2025-07-03 14:04:00,,,,,1
1453,ready,2025-07-03 13:55:00,2025-07-03 14:02:00,,,,,1
1454,ready,2025-07-03 13:55:00,2025-07-03 14:05:00,,,,,1
1455,ready,2025-07-03 13:56:00,2025-07-03 14:00:00,,,,,1
1456,ready,2025-07-03 13:56:00,2025-07-03 14:04:00,,,,,1
1457,ready,2025-07-03 13:56:00,2025-07-03 14:03:00,,,,,1
1458,ready,2025-07-03 13:56:00,2025-07-03 14:03:00,,,,,1
1459,ready,2025-07-03 13:56:00,2025-07-03 14:01:00,,,,,1
1460,ready,2025-07-03 13:56:00,2025-07-03 14:00:00,,,,,1
1461,ready,2025-07-03 13:56:00,2025-07-03 14:02:00,,,,,1
1462,ready,2025-07-03 13:56:00,2025-07-03 14:04:00,,,,,1
1463,ready,2025-07-03 13:56:00,2025-07-03 14:03:00,,,,,1
1464,ready,2025-07-03 13:56:00,2025-07-03 14:02:00,,,,,1
1465,ready,2025-07-03 13:56:00,2025-07-03 14:01:00,,,,,1
1466,ready,2025-07-03 13:56:00,2025-07-03 14:03:00,,,,,1
1467,ready,2025-07-03 13:57:00,2025-07-03 14:04:00,,,,,1
1468,ready,2025-07-03 13:57:00,2025-07-03 14:02:00,,,,,1
1469,ready,2025-07-03 13:57:00,2025-07-03 14:05:00,,,,,1
1470,ready,2025-07-03 13:57:00,2025-07-03 14:01:00,,,,,1
1471,ready,2025-07-03 13:57:00,2025-07-03 14:09:00,,,,,1
1472,ready,2025-07-03 13:57:00,2025-07-03 14:06:00,,,,,1
1473,ready,2025-07-03 13:57:00,2025-07-03 14:04:00,,,,,1
1474,ready,2025-07-03 13:58:00,2025-07-03 14:03:00,,,,,1
1475,ready,2025-07-03 13:58:00,2025-07-03 14:06:00,,,,,1
1476,ready,2025-07-03 13:59:00,2025-07-03 14:03:00,,,,,1
1477,ready,2025-07-03 13:59:00,2025-07-03 14:06:00,,,,,1
1478,ready,2025-07-03 13:59:00,2025-07-03 14:06:00,,,,,1
1479,ready,2025-07-03 13:59:00,2025-07-03 14:05:00,,,,,1
1480,ready,2025-07-03 13:59:00,2025-07-03 14:05:00,,,,,1
1481,ready,2025-07-03 13:59:00,2025-07-03 14:08:00,,,,,1
1482,ready,2025-07-03 13:59:00,2025-07-03 14:08:00,,,,,1
1483,ready,2025-07-03 13:59:00,2025-07-03 14:06:00,,,,,1
1484,ready,2025-07-03 13:59:00,2025-07-03 14:05:00,,,,,1
1485,ready,2025-07-03 13:59:00,2025-07-03 14:03:00,,,,,1
